,display_label,sample_id,exp_value,source,label
248,Creatine,18-00149,-29453505.25421231,metabolomics_RP,Creatine_met_RP
249,Creatine,12-00383,-3848344.1701930985,metabolomics_RP,Creatine_met_RP
250,Creatine,13-00016,-16395900.0522452,metabolomics_RP,Creatine_met_RP
251,Creatine,13-00033,10624493.871155102,metabolomics_RP,Creatine_met_RP
252,Creatine,13-00034,-5718589.473813999,metabolomics_RP,Creatine_met_RP
253,Creatine,13-00047,729498.1037060991,metabolomics_RP,Creatine_met_RP
254,Creatine,13-00059,212182492.57972768,metabolomics_RP,Creatine_met_RP
255,Creatine,13-00075,13424325.342320103,metabolomics_RP,Creatine_met_RP
256,Creatine,13-00077,20678559.463922996,metabolomics_RP,Creatine_met_RP
257,Creatine,13-00092,-8175421.229226202,metabolomics_RP,Creatine_met_RP
258,Creatine,13-00123,-13848975.577547401,metabolomics_RP,Creatine_met_RP
